task_id,attempt_count_for_task,selected_run_dir,selected_trial_name,selected_trial_path,selected_finished_at,reward,verify_status,normal_e2e_pass,outcome_bucket,timeout,product_terminal_status,product_return_code,product_completion_claim,run_status,run_error,trajectory_capture_status,trajectory_terminal_event,trajectory_terminal_event_count,trajectory_capture_error,e2e_s,environment_setup_s,agent_setup_s,agent_execution_s,verifier_s,run_duration_s,tool_calls,tool_calls_failed,tool_call_failure_rate,tool_duration_s,tool_breakdown,failed_tool_breakdown,session_api_calls,session_messages,message_delta_count,model_activity_observed,gateway_response_truncated_count,gateway_balance_error_line_count,token_input,token_output,token_total,token_source,token_accounting_status,token_sources_consistent,cost_usd,verifier_tests,verifier_passed,verifier_failed,verifier_skipped,failed_test_names
large-scale-text-editing,1,2026-07-31__06-31-20,large-scale-text-editing__RXziCtM,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__06-31-20/large-scale-text-editing__RXziCtM,2026-07-30T22:41:26.677801Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,605.242351,1.29601,4.810859,536.628207,50.493601,533.8995175361633,16,2,0.125,90.62799999999999,"{""execute_code"": 1, ""read_file"": 1, ""terminal"": 12, ""write_file"": 2}","{""execute_code"": 1, ""terminal"": 1}",12,29,417,True,0,0,214466,31734,246200,hermes-run.json.usage,reported,True,,5,5,0,0,
largest-eigenval,1,2026-08-02__18-20-17,largest-eigenval__3pU8kuW,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__18-20-17/largest-eigenval__3pU8kuW,2026-08-02T14:45:52.895111Z,1,pass,False,verifier_pass_after_timeout,True,timeout,124,False,timed_out,ProductDeadlineExpired: Hermes run exceeded its driver deadline,failed,,0,RuntimeError: Hermes run event stream must contain exactly one terminal event,15934.248624,1.318151,5.092069,15908.02056,7.227774,15905.286302566528,90,5,0.05555555555555555,351.4049999999999,"{""read_file"": 4, ""terminal"": 79, ""write_file"": 7}","{""terminal"": 5}",84,176,1437,True,0,0,,,,missing,missing_after_model_activity,,,3,3,0,0,
llm-inference-batching-scheduler,1,2026-07-31__06-44-32,llm-inference-batching-scheduler__fKWoNdN,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__06-44-32/llm-inference-batching-scheduler__fKWoNdN,2026-07-30T23:06:09.218344Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,1296.323345,1.229743,4.76399,1269.297422,8.9053,1266.6322979927063,38,4,0.10526315789473684,649.4720000000001,"{""execute_code"": 1, ""patch"": 1, ""read_file"": 2, ""terminal"": 31, ""write_file"": 3}","{""execute_code"": 1, ""terminal"": 3}",37,76,707,True,0,0,1751875,46768,1798643,hermes-run.json.usage,reported,True,,6,6,0,0,
log-summary-date-ranges,1,2026-08-03__10-32-24,log-summary-date-ranges__rHQhaCW,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__10-32-24/log-summary-date-ranges__rHQhaCW,2026-08-03T02:34:52.401433Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,146.855137,1.44114,5.985527,107.681788,19.573841,104.68302917480469,7,1,0.14285714285714285,9.578,"{""execute_code"": 1, ""read_file"": 2, ""search_files"": 1, ""terminal"": 2, ""write_file"": 1}","{""execute_code"": 1}",7,15,422,True,0,0,127364,2273,129637,hermes-run.json.usage,reported,True,,2,2,0,0,
mailman,4,2026-08-03__18-55-56,mailman__2rNCUU9,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__18-55-56/mailman__2rNCUU9,2026-08-03T11:21:51.834787Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1554.749889,2.610505,7.498559,1448.1262,80.967898,1442.3819499015808,105,14,0.13333333333333333,305.373,"{""patch"": 3, ""read_file"": 1, ""terminal"": 93, ""todo"": 4, ""write_file"": 4}","{""terminal"": 13, ""write_file"": 1}",90,198,805,True,0,0,4329273,73900,4403173,hermes-run.json.usage,reported,True,,3,2,1,0,test_outputs.py::test_join_announce_leave_flow
make-doom-for-mips,1,2026-07-31__07-29-59,make-doom-for-mips__Wjfu7d3,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__07-29-59/make-doom-for-mips__Wjfu7d3,2026-07-30T23:46:23.328886Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,983.142703,1.459339,4.989676,922.177666,42.358033,919.4872672557831,99,3,0.030303030303030304,111.07199999999997,"{""execute_code"": 2, ""patch"": 17, ""read_file"": 7, ""terminal"": 64, ""todo"": 5, ""write_file"": 4}","{""execute_code"": 2, ""terminal"": 1}",90,192,1849,True,0,0,6778095,43246,6821341,hermes-run.json.usage,reported,True,,3,0,3,0,test_outputs.py::test_vm_execution; test_outputs.py::test_frame_bmp_exists; test_outputs.py::test_frame_bmp_similar_to_reference
make-mips-interpreter,1,2026-07-31__07-48-27,make-mips-interpreter__MwMSXQK,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__07-48-27/make-mips-interpreter__MwMSXQK,2026-07-31T00:12:25.183018Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1437.042551,1.240245,4.900846,1374.897336,43.747887,1372.2602412700653,115,2,0.017391304347826087,51.38500000000002,"{""execute_code"": 1, ""patch"": 7, ""read_file"": 8, ""terminal"": 98, ""write_file"": 1}","{""execute_code"": 1, ""terminal"": 1}",90,208,456,True,0,0,6721214,86150,6807364,hermes-run.json.usage,reported,True,,3,0,3,0,test_outputs.py::test_vm_execution; test_outputs.py::test_frame_bmp_exists; test_outputs.py::test_frame_bmp_similar_to_reference
mcmc-sampling-stan,1,2026-07-31__08-18-19,mcmc-sampling-stan__tJaMa3U,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__08-18-19/mcmc-sampling-stan__tJaMa3U,2026-07-31T00:43:07.121509Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,1486.822616,1.356473,4.98497,1183.891352,283.366581,1181.2536771297455,42,0,0.0,975.675,"{""process"": 12, ""read_file"": 2, ""terminal"": 22, ""todo"": 3, ""write_file"": 3}",{},38,81,1392,True,0,0,949682,6850,956532,hermes-run.json.usage,reported,True,,6,6,0,0,
merge-diff-arc-agi-task,1,2026-07-31__08-50-54,merge-diff-arc-agi-task__vhnhmaK,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__08-50-54/merge-diff-arc-agi-task__vhnhmaK,2026-07-31T00:57:51.543539Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,416.270631,1.170237,5.061248,366.609275,31.094229,364.10830187797546,21,1,0.047619047619047616,40.510000000000005,"{""execute_code"": 1, ""read_file"": 1, ""terminal"": 15, ""todo"": 3, ""write_file"": 1}","{""execute_code"": 1}",22,44,598,True,0,0,498724,18625,517349,hermes-run.json.usage,reported,True,,5,5,0,0,
model-extraction-relu-logits,1,2026-07-31__08-59-53,model-extraction-relu-logits__Y2jbEX7,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__08-59-53/model-extraction-relu-logits__Y2jbEX7,2026-07-31T01:30:44.334194Z,1,pass,False,verifier_pass_after_timeout,True,timeout,124,False,timed_out,ProductDeadlineExpired: Hermes run exceeded its driver deadline,failed,,0,RuntimeError: Hermes run event stream must contain exactly one terminal event,1850.523483,1.229248,4.682437,1812.810204,19.75648,1809.9877247810364,54,0,0.0,235.248,"{""read_file"": 2, ""search_files"": 1, ""terminal"": 42, ""write_file"": 9}",{},55,111,921,True,0,0,,,,missing,missing_after_model_activity,,,1,1,0,0,
modernize-scientific-stack,1,2026-07-31__09-32-29,modernize-scientific-stack__BA2S2GU,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__09-32-29/modernize-scientific-stack__BA2S2GU,2026-07-31T01:35:23.535849Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,173.091531,1.256329,4.740519,140.382752,14.570911,137.31847667694092,15,1,0.06666666666666667,29.266000000000002,"{""patch"": 2, ""read_file"": 3, ""terminal"": 7, ""write_file"": 3}","{""terminal"": 1}",13,29,900,True,0,0,258594,4276,262870,hermes-run.json.usage,reported,True,,2,2,0,0,
mteb-leaderboard,1,2026-08-02__22-49-10,mteb-leaderboard__3VAdWK5,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__22-49-10/mteb-leaderboard__3VAdWK5,2026-08-02T14:54:52.996249Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,341.860102,1.371298,5.638351,304.617392,17.376027,301.996928691864,19,1,0.05263157894736842,110.24199999999999,"{""browser_click"": 4, ""browser_console"": 1, ""browser_navigate"": 1, ""browser_snapshot"": 6, ""browser_type"": 1, ""execute_code"": 1, ""read_file"": 2, ""terminal"": 2, ""write_file"": 1}","{""execute_code"": 1}",20,40,527,True,0,0,816619,13784,830403,hermes-run.json.usage,reported,True,,2,1,1,0,test_outputs.py::test_data_matches
mteb-retrieve,1,2026-08-02__22-58-05,mteb-retrieve__jh8rC55,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__22-58-05/mteb-retrieve__jh8rC55,2026-08-02T15:06:27.698125Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,501.917447,1.204,5.318391,130.614285,351.477311,127.94000053405762,10,3,0.3,65.302,"{""execute_code"": 1, ""patch"": 2, ""read_file"": 2, ""terminal"": 4, ""write_file"": 1}","{""execute_code"": 1, ""terminal"": 2}",10,21,351,True,0,0,175985,2274,178259,hermes-run.json.usage,reported,True,,2,1,1,0,test_outputs.py::test_data_matches
multi-source-data-merger,1,2026-07-31__09-40-03,multi-source-data-merger__mm3EWMs,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__09-40-03/multi-source-data-merger__mm3EWMs,2026-07-31T01:43:38.399010Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,214.520986,1.342029,5.040186,181.629859,14.344285,178.98199009895325,11,3,0.2727272727272727,22.499,"{""execute_code"": 1, ""patch"": 1, ""read_file"": 2, ""terminal"": 6, ""write_file"": 1}","{""execute_code"": 1, ""terminal"": 2}",10,22,809,True,0,0,184265,8806,193071,hermes-run.json.usage,reported,True,,3,3,0,0,
nginx-request-logging,2,2026-08-03__21-29-04,nginx-request-logging__w6DggNY,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__21-29-04/nginx-request-logging__w6DggNY,2026-08-03T13:31:40.118511Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,154.577238,1.327548,5.447734,115.938067,19.71762,113.23860907554626,15,1,0.06666666666666667,37.999,"{""read_file"": 1, ""terminal"": 11, ""write_file"": 3}","{""write_file"": 1}",11,27,658,True,0,0,197199,2478,199677,hermes-run.json.usage,reported,True,,8,3,5,0,test_outputs.py::test_nginx_running; test_outputs.py::test_index_page_content; test_outputs.py::test_custom_404_page; test_outputs.py::test_log_file_creation; test_outputs.py::test_log_file_format
openssl-selfsigned-cert,1,2026-07-31__09-50-26,openssl-selfsigned-cert__sXE9ZoE,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__09-50-26/openssl-selfsigned-cert__sXE9ZoE,2026-07-31T01:52:29.472154Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,122.695403,1.297478,4.801406,95.627764,8.954705,92.95816707611084,4,0,0.0,6.725999999999999,"{""terminal"": 3, ""write_file"": 1}",{},4,9,382,True,0,0,69026,4119,73145,hermes-run.json.usage,reported,True,,6,5,1,0,test_outputs.py::test_python_verification_script
overfull-hbox,1,2026-07-31__10-00-15,overfull-hbox__8TTwMxE,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__10-00-15/overfull-hbox__8TTwMxE,2026-07-31T02:13:46.730819Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,810.198619,1.417328,5.018351,726.26264,65.029536,723.6705784797668,20,3,0.15,53.99499999999999,"{""execute_code"": 3, ""read_file"": 4, ""search_files"": 2, ""terminal"": 7, ""todo"": 3, ""write_file"": 1}","{""execute_code"": 3}",18,39,317,True,0,0,422672,53470,476142,hermes-run.json.usage,reported,True,,4,4,0,0,
password-recovery,1,2026-07-31__10-22-47,password-recovery__7Y4d5e9,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__10-22-47/password-recovery__7Y4d5e9,2026-07-31T02:32:05.687583Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,557.276835,2.17357,5.301559,508.854448,28.66527,506.0973665714264,20,2,0.1,250.55299999999997,"{""terminal"": 17, ""todo"": 2, ""write_file"": 1}","{""terminal"": 2}",13,34,1235,True,0,0,349012,14065,363077,hermes-run.json.usage,reported,True,,2,2,0,0,
path-tracing,2,2026-08-04__01-01-29,path-tracing__KwqBuM9,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-04__01-01-29/path-tracing__KwqBuM9,2026-08-03T18:01:44.186549Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,3613.537628,1.214435,4.977272,3557.791733,37.201241,3554.9655027389526,89,10,0.11235955056179775,577.527,"{""execute_code"": 1, ""terminal"": 57, ""write_file"": 31}","{""execute_code"": 1, ""terminal"": 9}",87,185,378,True,3,0,7230656,202669,7433325,hermes-run.json.usage,reported,True,,5,5,0,0,
path-tracing-reverse,1,2026-07-31__11-44-49,path-tracing-reverse__bqaaCSt,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__11-44-49/path-tracing-reverse__bqaaCSt,2026-07-31T04:45:57.759740Z,1,pass,False,verifier_pass_after_timeout,True,timeout,124,False,timed_out,ProductDeadlineExpired: Hermes run exceeded its driver deadline,failed,,0,RuntimeError: Hermes run event stream must contain exactly one terminal event,3667.153559,1.901943,5.423861,3612.882725,34.423334,3610.152501821518,61,6,0.09836065573770492,1510.686,"{""browser_vision"": 1, ""delegate_task"": 1, ""read_file"": 2, ""terminal"": 56, ""vision_analyze"": 1}","{""browser_vision"": 1, ""terminal"": 4, ""vision_analyze"": 1}",54,123,375,True,0,6,,,,missing,missing_after_model_activity,,,3,3,0,0,
polyglot-c-py,1,2026-07-31__12-52-58,polyglot-c-py__TW2ShP7,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__12-52-58/polyglot-c-py__TW2ShP7,2026-07-31T04:55:45.277228Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,165.971644,1.418081,5.373072,114.227623,32.717516,111.52422213554382,6,0,0.0,4.404999999999999,"{""terminal"": 4, ""write_file"": 2}",{},5,12,548,True,0,0,81015,6055,87070,hermes-run.json.usage,reported,True,,1,1,0,0,
polyglot-rust-c,1,2026-07-31__13-03-48,polyglot-rust-c__h2GeXmG,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__13-03-48/polyglot-rust-c__h2GeXmG,2026-07-31T05:10:48.651634Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,419.172406,1.191772,5.374657,363.999455,36.164306,361.36229157447815,4,0,0.0,5.06,"{""terminal"": 3, ""write_file"": 1}",{},5,10,523,True,0,0,80899,23571,104470,hermes-run.json.usage,reported,True,,1,1,0,0,
portfolio-optimization,1,2026-07-31__13-12-48,portfolio-optimization__LWrHTUo,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__13-12-48/portfolio-optimization__LWrHTUo,2026-07-31T05:25:41.247319Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,772.491047,1.479393,5.102292,689.096187,64.50938,686.4077229499817,19,1,0.05263157894736842,241.25599999999997,"{""execute_code"": 1, ""read_file"": 5, ""terminal"": 8, ""write_file"": 5}","{""execute_code"": 1}",14,34,918,True,0,0,326269,29107,355376,hermes-run.json.usage,reported,True,,4,4,0,0,
protein-assembly,1,2026-07-31__13-27-47,protein-assembly__mDbiyVc,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__13-27-47/protein-assembly__mDbiyVc,2026-07-31T05:48:08.270146Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1219.905414,1.28544,4.983553,1190.875157,10.497897,1187.7352712154388,44,6,0.13636363636363635,150.739,"{""execute_code"": 3, ""patch"": 1, ""read_file"": 4, ""terminal"": 20, ""write_file"": 16}","{""execute_code"": 3, ""terminal"": 3}",40,85,1377,True,0,0,1873034,68804,1941838,hermes-run.json.usage,reported,True,,1,0,1,0,test_outputs.py::test_gblock
prove-plus-comm,5,2026-08-04__10-45-05,prove-plus-comm__D5Zmkh2,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-04__10-45-05/prove-plus-comm__D5Zmkh2,2026-08-04T02:46:49.416550Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,102.720353,1.727447,4.851122,47.710653,36.050728,45.03438353538513,5,1,0.2,2.737,"{""read_file"": 1, ""terminal"": 3, ""write_file"": 1}","{""terminal"": 1}",6,12,300,True,0,0,95620,505,96125,hermes-run.json.usage,reported,True,,4,4,0,0,
pypi-server,1,2026-07-31__14-05-34,pypi-server__SzFsDEH,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__14-05-34/pypi-server__SzFsDEH,2026-07-31T06:11:13.496979Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,338.205383,7.690237,16.974579,259.93606,37.318206,253.27392196655273,23,2,0.08695652173913043,74.995,"{""patch"": 1, ""terminal"": 13, ""todo"": 5, ""write_file"": 4}","{""terminal"": 2}",26,50,1274,True,0,0,522121,5084,527205,hermes-run.json.usage,reported,True,,1,0,1,0,test_outputs.py::test_api
pytorch-model-cli,1,2026-08-02__23-09-14,pytorch-model-cli__wMEpDPj,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__23-09-14/pytorch-model-cli__wMEpDPj,2026-08-02T15:15:50.603604Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,394.993404,1.330252,5.093102,318.85569,56.544797,316.0896134376526,42,5,0.11904761904761904,149.922,"{""read_file"": 1, ""terminal"": 40, ""write_file"": 1}","{""terminal"": 5}",36,79,346,True,0,0,795216,5708,800924,hermes-run.json.usage,reported,True,,6,6,0,0,
pytorch-model-recovery,1,2026-07-31__14-20-57,pytorch-model-recovery__Nf3p9xm,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__14-20-57/pytorch-model-recovery__Nf3p9xm,2026-07-31T06:32:50.576849Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,711.942168,6.121543,21.744774,642.799577,23.743763,632.3664529323578,15,1,0.06666666666666667,284.91400000000004,"{""terminal"": 14, ""write_file"": 1}","{""terminal"": 1}",16,32,483,True,0,0,331595,15539,347134,hermes-run.json.usage,reported,True,,,,,,
qemu-alpine-ssh,1,2026-07-31__14-36-17,qemu-alpine-ssh__7Aa9Evb,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__14-36-17/qemu-alpine-ssh__7Aa9Evb,2026-07-31T07:07:17.758763Z,0,no_pass,False,timeout_no_pass,True,timeout,124,False,timed_out,ProductDeadlineExpired: Hermes run exceeded its driver deadline,failed,,0,RuntimeError: Hermes run event stream must contain exactly one terminal event,1859.463018,2.794147,6.492788,1814.445818,22.734628,1810.1667466163635,74,7,0.0945945945945946,1111.4170000000004,"{""execute_code"": 1, ""process"": 5, ""terminal"": 65, ""write_file"": 3}","{""execute_code"": 1, ""terminal"": 6}",73,149,1155,True,0,0,,,,missing,missing_after_model_activity,,,1,0,1,0,test_outputs.py::test_sshpass
qemu-startup,1,2026-07-31__15-09-06,qemu-startup__4pKPFNL,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__15-09-06/qemu-startup__4pKPFNL,2026-07-31T07:21:49.298580Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,761.748263,1.883062,5.680625,702.337753,38.732927,699.411484003067,33,2,0.06060606060606061,349.375,"{""process"": 3, ""terminal"": 30}","{""terminal"": 2}",34,68,209,True,0,0,682660,10446,693106,hermes-run.json.usage,reported,True,,1,0,1,0,test_outputs.py::test_version
query-optimize,1,2026-07-31__15-29-40,query-optimize__GxjCVic,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__15-29-40/query-optimize__GxjCVic,2026-07-31T07:50:29.847533Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1247.625846,1.976651,5.939143,655.482353,571.276028,652.1573147773743,15,1,0.06666666666666667,436.11100000000005,"{""read_file"": 1, ""terminal"": 12, ""write_file"": 2}","{""terminal"": 1}",11,27,589,True,0,0,201282,8797,210079,hermes-run.json.usage,reported,True,,6,5,1,0,test_outputs.py::test_compare_golden_vs_solution_runtime
raman-fitting,1,2026-07-31__15-53-54,raman-fitting__NhucZkQ,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__15-53-54/raman-fitting__NhucZkQ,2026-07-31T08:24:38.153590Z,0,no_pass,False,timeout_no_pass,True,timeout,124,False,timed_out,ProductDeadlineExpired: Hermes run exceeded its driver deadline,failed,,0,RuntimeError: Hermes run event stream must contain exactly one terminal event,1843.06723,1.658313,4.954548,1813.399043,10.467462,1810.0890061855316,28,4,0.14285714285714285,376.506,"{""execute_code"": 1, ""read_file"": 1, ""search_files"": 1, ""terminal"": 15, ""vision_analyze"": 3, ""write_file"": 7}","{""execute_code"": 1, ""read_file"": 1, ""terminal"": 2}",29,58,290,True,0,0,,,,missing,missing_after_model_activity,,,3,1,2,0,test_outputs.py::test_G_Peak; test_outputs.py::test_2D_Peak
regex-chess,1,2026-07-31__16-27-08,regex-chess__rewQYY8,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__16-27-08/regex-chess__rewQYY8,2026-07-31T09:07:46.596140Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,2437.370633,3.36615,9.394427,2396.568546,14.891488,2391.2145721912384,0,0,0.0,0,{},{},0,8,0,False,4,0,0,0,0,hermes-run.json.usage,suspect_zero_after_model_activity,True,,4,0,4,0,test_outputs.py::test_immortal_game; test_outputs.py::test_game_of_century; test_outputs.py::test_naroditsky_ivanchuk; test_outputs.py::test_not_long
regex-log,1,2026-08-02__23-24-01,regex-log__8PebSUS,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__23-24-01/regex-log__8PebSUS,2026-08-02T15:42:43.643852Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,1121.266186,1.165123,5.426772,1067.826894,34.663666,1065.3089799880981,6,0,0.0,2.841,"{""read_file"": 1, ""terminal"": 2, ""write_file"": 3}",{},7,14,751,True,0,0,141857,66689,208546,hermes-run.json.usage,reported,True,,1,1,0,0,
reshard-c4-data,1,2026-08-02__23-45-17,reshard-c4-data__J59SF5y,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__23-45-17/reshard-c4-data__J59SF5y,2026-08-02T16:04:57.411043Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,1179.733512,1.342186,5.040426,1070.851851,89.214683,1068.2498679161072,33,3,0.09090909090909091,638.6819999999998,"{""execute_code"": 1, ""terminal"": 28, ""write_file"": 4}","{""execute_code"": 1, ""terminal"": 2}",28,62,923,True,0,0,647263,34719,681982,hermes-run.json.usage,reported,True,,1,1,0,0,
rstan-to-pystan,2,2026-08-03__22-43-18,rstan-to-pystan__mXed4eq,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__22-43-18/rstan-to-pystan__mXed4eq,2026-08-03T15:04:08.287232Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1248.642619,1.41699,5.016755,1209.304744,19.845388,1206.2168316841125,27,8,0.2962962962962963,955.584,"{""read_file"": 2, ""terminal"": 22, ""write_file"": 3}","{""terminal"": 8}",27,55,635,True,0,0,642791,11377,654168,hermes-run.json.usage,reported,True,,6,4,2,0,test_outputs.py::test_rho_estimation_accuracy; test_outputs.py::test_beta_estimation_accuracy
sam-cell-seg,1,2026-08-03__00-31-20,sam-cell-seg__3bXqc6Y,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__00-31-20/sam-cell-seg__3bXqc6Y,2026-08-02T16:50:44.274400Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,1162.996989,1.295563,4.945622,1037.240244,106.425008,1034.613162279129,75,7,0.09333333333333334,709.6799999999998,"{""patch"": 4, ""read_file"": 5, ""terminal"": 56, ""vision_analyze"": 2, ""write_file"": 8}","{""terminal"": 7}",72,148,825,True,0,0,3210449,19314,3229763,hermes-run.json.usage,reported,True,,9,9,0,0,
sanitize-git-repo,1,2026-08-03__00-52-58,sanitize-git-repo__GDkK2fC,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__00-52-58/sanitize-git-repo__GDkK2fC,2026-08-02T17:06:30.411152Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,810.990924,1.229956,4.884988,781.718733,11.017734,778.6329822540283,109,4,0.03669724770642202,319.33100000000013,"{""execute_code"": 1, ""patch"": 4, ""read_file"": 2, ""skills_list"": 1, ""terminal"": 99, ""todo"": 2}","{""execute_code"": 1, ""patch"": 1, ""terminal"": 2}",90,202,676,True,0,0,7908487,24996,7933483,hermes-run.json.usage,reported,True,,3,1,2,0,test_outputs.py::test_removal_of_secret_information; test_outputs.py::test_correct_replacement_of_secret_information
schemelike-metacircular-eval,1,2026-08-03__01-09-06,schemelike-metacircular-eval__yg4MmVE,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__01-09-06/schemelike-metacircular-eval__yg4MmVE,2026-08-02T17:31:14.872333Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1327.783932,1.32551,5.283992,1280.270969,28.830822,1277.3792490959167,48,0,0.0,24.002999999999997,"{""read_file"": 35, ""search_files"": 1, ""terminal"": 12}",{},48,104,71,True,4,0,1618804,1570,1620374,hermes-run.json.usage,reported,True,,1,0,1,0,test_outputs.py::test_interp
