source_root,task_id,task_name,trial_name,batch_path,raw_relative_path,trajectory_kind,trajectory_relative_path,manifest_relative_path,manifest_sha256,session_id,run_id,trajectory_status,product_terminal_status,trajectory_event_count,trajectory_file_count,verifier_reward,started_at,finished_at
hermes-c0-all-jobs,gpt2-codegolf,terminal-bench/gpt2-codegolf,gpt2-codegolf__D7dv6Qz,astra/runs/hermes-c0-all-jobs/2026-07-31__04-56-32,astra/runs/hermes-c0-all-jobs/2026-07-31__04-56-32/gpt2-codegolf__D7dv6Qz,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__04-56-32/gpt2-codegolf__D7dv6Qz/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__04-56-32/gpt2-codegolf__D7dv6Qz/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,1480bbce-10a1-402d-a54d-8ff593ceb9b2,run_c4af97941c11482aa7b3a7aacdce0f1a,driver-recorded,timed_out,,,0,2026-07-30T20:56:33.485233Z,2026-07-30T21:27:34.124439Z
hermes-c0-all-jobs,headless-terminal,terminal-bench/headless-terminal,headless-terminal__w4fJEGp,astra/runs/hermes-c0-all-jobs/2026-07-31__05-29-30,astra/runs/hermes-c0-all-jobs/2026-07-31__05-29-30/headless-terminal__w4fJEGp,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__05-29-30/headless-terminal__w4fJEGp/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__05-29-30/headless-terminal__w4fJEGp/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,2508527d-df87-4d20-bf53-9755328b4bbe,run_bb89e4a5081947e6a81746a25305ce98,driver-recorded,completed,604,,1,2026-07-30T21:29:31.684189Z,2026-07-30T21:37:10.262211Z
hermes-c0-all-jobs,install-windows-3.11,terminal-bench/install-windows-3.11,install-windows-3.11__mjR9MNB,astra/runs/hermes-c0-all-jobs/2026-07-31__05-42-50,astra/runs/hermes-c0-all-jobs/2026-07-31__05-42-50/install-windows-3.11__mjR9MNB,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__05-42-50/install-windows-3.11__mjR9MNB/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__05-42-50/install-windows-3.11__mjR9MNB/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,91c02fc2-9bc8-49f0-b217-621a8fadcf72,run_ffab4b75a0d14f5abc21f7423e7e8b14,driver-recorded,completed,694,,,2026-07-30T21:42:51.554922Z,2026-07-30T22:23:41.857856Z
hermes-c0-all-jobs,kv-store-grpc,terminal-bench/kv-store-grpc,kv-store-grpc__Ef67kGg,astra/runs/hermes-c0-all-jobs/2026-07-31__06-25-39,astra/runs/hermes-c0-all-jobs/2026-07-31__06-25-39/kv-store-grpc__Ef67kGg,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__06-25-39/kv-store-grpc__Ef67kGg/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__06-25-39/kv-store-grpc__Ef67kGg/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,d1a20a4d-15e9-459f-aea0-7dfc105efe2f,run_15d8216eba5b4fab889306b06dda758f,driver-recorded,completed,515,,0,2026-07-30T22:25:40.029987Z,2026-07-30T22:29:18.315104Z
hermes-c0-all-jobs,large-scale-text-editing,terminal-bench/large-scale-text-editing,large-scale-text-editing__RXziCtM,astra/runs/hermes-c0-all-jobs/2026-07-31__06-31-20,astra/runs/hermes-c0-all-jobs/2026-07-31__06-31-20/large-scale-text-editing__RXziCtM,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__06-31-20/large-scale-text-editing__RXziCtM/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__06-31-20/large-scale-text-editing__RXziCtM/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,d1ead26f-e5eb-467a-a54a-feaa4b0b92e0,run_e6f24511db594d1193c2d3bec1519752,driver-recorded,completed,458,,1,2026-07-30T22:31:21.435450Z,2026-07-30T22:41:26.677801Z
hermes-c0-all-jobs,llm-inference-batching-scheduler,terminal-bench/llm-inference-batching-scheduler,llm-inference-batching-scheduler__fKWoNdN,astra/runs/hermes-c0-all-jobs/2026-07-31__06-44-32,astra/runs/hermes-c0-all-jobs/2026-07-31__06-44-32/llm-inference-batching-scheduler__fKWoNdN,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__06-44-32/llm-inference-batching-scheduler__fKWoNdN/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__06-44-32/llm-inference-batching-scheduler__fKWoNdN/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,a25efb01-b401-44fd-a15e-657a4a5683ef,run_4ff884a4e4214feb97d65b1e4fe18ef0,driver-recorded,completed,795,,1,2026-07-30T22:44:32.894999Z,2026-07-30T23:06:09.218344Z
hermes-c0-all-jobs,mailman,terminal-bench/mailman,mailman__WzGfTVF,astra/runs/hermes-c0-all-jobs/2026-07-31__07-13-36,astra/runs/hermes-c0-all-jobs/2026-07-31__07-13-36/mailman__WzGfTVF,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__07-13-36/mailman__WzGfTVF/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__07-13-36/mailman__WzGfTVF/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,ebd1bf89-409d-4950-8538-0367d0199e8a,run_49e405c8b0a345e3adcb4c3a31c3aa35,driver-recorded,completed,977,,,2026-07-30T23:13:37.414283Z,2026-07-30T23:27:59.017650Z
hermes-c0-all-jobs,make-doom-for-mips,terminal-bench/make-doom-for-mips,make-doom-for-mips__Wjfu7d3,astra/runs/hermes-c0-all-jobs/2026-07-31__07-29-59,astra/runs/hermes-c0-all-jobs/2026-07-31__07-29-59/make-doom-for-mips__Wjfu7d3,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__07-29-59/make-doom-for-mips__Wjfu7d3/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__07-29-59/make-doom-for-mips__Wjfu7d3/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,27a4584f-e1af-4195-95d2-aea1c8ed499f,run_02c3443b0929426b8ae9db8b18ba1e80,driver-recorded,completed,2097,,0,2026-07-30T23:30:00.186183Z,2026-07-30T23:46:23.328886Z
hermes-c0-all-jobs,make-mips-interpreter,terminal-bench/make-mips-interpreter,make-mips-interpreter__MwMSXQK,astra/runs/hermes-c0-all-jobs/2026-07-31__07-48-27,astra/runs/hermes-c0-all-jobs/2026-07-31__07-48-27/make-mips-interpreter__MwMSXQK,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__07-48-27/make-mips-interpreter__MwMSXQK/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__07-48-27/make-mips-interpreter__MwMSXQK/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,3b0a1f68-ce30-430b-a2a3-52eca1d8a57f,run_ec47da46faa04c50b39decc7eb60c870,driver-recorded,completed,707,,0,2026-07-30T23:48:28.140467Z,2026-07-31T00:12:25.183018Z
hermes-c0-all-jobs,mcmc-sampling-stan,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan__tJaMa3U,astra/runs/hermes-c0-all-jobs/2026-07-31__08-18-19,astra/runs/hermes-c0-all-jobs/2026-07-31__08-18-19/mcmc-sampling-stan__tJaMa3U,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__08-18-19/mcmc-sampling-stan__tJaMa3U/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__08-18-19/mcmc-sampling-stan__tJaMa3U/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,78a913cc-c2b2-4c5a-926f-31f97f852bea,run_aa9427045043485e9373acd7d299607a,driver-recorded,completed,1498,,1,2026-07-31T00:18:20.298893Z,2026-07-31T00:43:07.121509Z
hermes-c0-all-jobs,merge-diff-arc-agi-task,terminal-bench/merge-diff-arc-agi-task,merge-diff-arc-agi-task__vhnhmaK,astra/runs/hermes-c0-all-jobs/2026-07-31__08-50-54,astra/runs/hermes-c0-all-jobs/2026-07-31__08-50-54/merge-diff-arc-agi-task__vhnhmaK,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__08-50-54/merge-diff-arc-agi-task__vhnhmaK/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__08-50-54/merge-diff-arc-agi-task__vhnhmaK/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,164d897b-0fb9-449b-8ab9-3b86ce1c31e7,run_a66360b1618846c8861b283ec61698d8,driver-recorded,completed,657,,1,2026-07-31T00:50:55.272908Z,2026-07-31T00:57:51.543539Z
hermes-c0-all-jobs,model-extraction-relu-logits,terminal-bench/model-extraction-relu-logits,model-extraction-relu-logits__Y2jbEX7,astra/runs/hermes-c0-all-jobs/2026-07-31__08-59-53,astra/runs/hermes-c0-all-jobs/2026-07-31__08-59-53/model-extraction-relu-logits__Y2jbEX7,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__08-59-53/model-extraction-relu-logits__Y2jbEX7/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__08-59-53/model-extraction-relu-logits__Y2jbEX7/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,ea2dcae9-511b-4768-959a-347ed0cd49b4,run_b54208f49b6f4987b3e9cc2a22659d57,driver-recorded,timed_out,,,1,2026-07-31T00:59:53.810711Z,2026-07-31T01:30:44.334194Z
hermes-c0-all-jobs,modernize-scientific-stack,terminal-bench/modernize-scientific-stack,modernize-scientific-stack__BA2S2GU,astra/runs/hermes-c0-all-jobs/2026-07-31__09-32-29,astra/runs/hermes-c0-all-jobs/2026-07-31__09-32-29/modernize-scientific-stack__BA2S2GU,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__09-32-29/modernize-scientific-stack__BA2S2GU/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__09-32-29/modernize-scientific-stack__BA2S2GU/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,d0bfbb43-711b-4d39-b2a9-b8165ad0d9be,run_512c72d2a046413bb5ba2693009143b4,driver-recorded,completed,945,,1,2026-07-31T01:32:30.444318Z,2026-07-31T01:35:23.535849Z
hermes-c0-all-jobs,multi-source-data-merger,terminal-bench/multi-source-data-merger,multi-source-data-merger__mm3EWMs,astra/runs/hermes-c0-all-jobs/2026-07-31__09-40-03,astra/runs/hermes-c0-all-jobs/2026-07-31__09-40-03/multi-source-data-merger__mm3EWMs,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__09-40-03/multi-source-data-merger__mm3EWMs/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__09-40-03/multi-source-data-merger__mm3EWMs/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,9eb9de20-ef43-4129-8d36-25c68a228737,run_0c257e0ec22f4fc7ae583ab49bbe1d55,driver-recorded,completed,842,,1,2026-07-31T01:40:03.878024Z,2026-07-31T01:43:38.399010Z
hermes-c0-all-jobs,nginx-request-logging,terminal-bench/nginx-request-logging,nginx-request-logging__kHJx38i,astra/runs/hermes-c0-all-jobs/2026-07-31__09-45-39,astra/runs/hermes-c0-all-jobs/2026-07-31__09-45-39/nginx-request-logging__kHJx38i,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__09-45-39/nginx-request-logging__kHJx38i/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__09-45-39/nginx-request-logging__kHJx38i/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,476a93f2-d6a2-4b69-8fd5-25e39beb6b10,run_dbc2210f580b47b58b2c36f96fb61a89,driver-recorded,completed,730,,,2026-07-31T01:45:40.420108Z,2026-07-31T01:48:25.305352Z
hermes-c0-all-jobs,openssl-selfsigned-cert,terminal-bench/openssl-selfsigned-cert,openssl-selfsigned-cert__sXE9ZoE,astra/runs/hermes-c0-all-jobs/2026-07-31__09-50-26,astra/runs/hermes-c0-all-jobs/2026-07-31__09-50-26/openssl-selfsigned-cert__sXE9ZoE,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__09-50-26/openssl-selfsigned-cert__sXE9ZoE/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__09-50-26/openssl-selfsigned-cert__sXE9ZoE/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,dd9f4fa4-a357-48a3-a9ab-dd5ce7cd49f2,run_4114f967863843248af4df142ea02866,driver-recorded,completed,397,,0,2026-07-31T01:50:26.776751Z,2026-07-31T01:52:29.472154Z
hermes-c0-all-jobs,overfull-hbox,terminal-bench/overfull-hbox,overfull-hbox__8TTwMxE,astra/runs/hermes-c0-all-jobs/2026-07-31__10-00-15,astra/runs/hermes-c0-all-jobs/2026-07-31__10-00-15/overfull-hbox__8TTwMxE,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__10-00-15/overfull-hbox__8TTwMxE/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__10-00-15/overfull-hbox__8TTwMxE/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,04652174-7cfc-42d1-91ac-cca6c5401f4a,run_259d33c0941b4f4890a18a5ac14851ff,driver-recorded,completed,368,,1,2026-07-31T02:00:16.532200Z,2026-07-31T02:13:46.730819Z
hermes-c0-all-jobs,password-recovery,terminal-bench/password-recovery,password-recovery__7Y4d5e9,astra/runs/hermes-c0-all-jobs/2026-07-31__10-22-47,astra/runs/hermes-c0-all-jobs/2026-07-31__10-22-47/password-recovery__7Y4d5e9,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__10-22-47/password-recovery__7Y4d5e9/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__10-22-47/password-recovery__7Y4d5e9/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,b9cf2f2f-6cb2-4411-8c0f-d7d9df66a7f5,run_79481cb7b142464d81a10c6a2144da28,driver-recorded,completed,1290,,1,2026-07-31T02:22:48.410748Z,2026-07-31T02:32:05.687583Z
hermes-c0-all-jobs,path-tracing,terminal-bench/path-tracing,path-tracing__99PefA4,astra/runs/hermes-c0-all-jobs/2026-07-31__10-35-33,astra/runs/hermes-c0-all-jobs/2026-07-31__10-35-33/path-tracing__99PefA4,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__10-35-33/path-tracing__99PefA4/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__10-35-33/path-tracing__99PefA4/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,bcc88308-65b4-4270-8f43-2d389e99e3ad,run_a6d82b8faaab4ca1a164c68476f12102,driver-recorded,timed_out,,,,2026-07-31T02:35:33.886383Z,2026-07-31T03:36:07.344090Z
hermes-c0-all-jobs,path-tracing-reverse,terminal-bench/path-tracing-reverse,path-tracing-reverse__bqaaCSt,astra/runs/hermes-c0-all-jobs/2026-07-31__11-44-49,astra/runs/hermes-c0-all-jobs/2026-07-31__11-44-49/path-tracing-reverse__bqaaCSt,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__11-44-49/path-tracing-reverse__bqaaCSt/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__11-44-49/path-tracing-reverse__bqaaCSt/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,739e462d-ba91-4e37-a5d4-71ec9ad3f552,run_e898874203e544c9bcfcaeebe7fcc568,driver-recorded,timed_out,,,1,2026-07-31T03:44:50.606181Z,2026-07-31T04:45:57.759740Z
hermes-c0-all-jobs,polyglot-c-py,terminal-bench/polyglot-c-py,polyglot-c-py__TW2ShP7,astra/runs/hermes-c0-all-jobs/2026-07-31__12-52-58,astra/runs/hermes-c0-all-jobs/2026-07-31__12-52-58/polyglot-c-py__TW2ShP7,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__12-52-58/polyglot-c-py__TW2ShP7/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__12-52-58/polyglot-c-py__TW2ShP7/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,d074d55d-a4e5-430b-bfdf-8e37e4d365af,run_80a168f1c3a54266a72fcc580e17db3f,driver-recorded,completed,567,,1,2026-07-31T04:52:59.305584Z,2026-07-31T04:55:45.277228Z
hermes-c0-all-jobs,polyglot-rust-c,terminal-bench/polyglot-rust-c,polyglot-rust-c__h2GeXmG,astra/runs/hermes-c0-all-jobs/2026-07-31__13-03-48,astra/runs/hermes-c0-all-jobs/2026-07-31__13-03-48/polyglot-rust-c__h2GeXmG,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__13-03-48/polyglot-rust-c__h2GeXmG/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__13-03-48/polyglot-rust-c__h2GeXmG/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,7c7d3348-a5de-408a-b57b-23ee4f53495f,run_265b2ff739ac4019ad482929857107fb,driver-recorded,completed,539,,1,2026-07-31T05:03:49.479228Z,2026-07-31T05:10:48.651634Z
hermes-c0-all-jobs,portfolio-optimization,terminal-bench/portfolio-optimization,portfolio-optimization__LWrHTUo,astra/runs/hermes-c0-all-jobs/2026-07-31__13-12-48,astra/runs/hermes-c0-all-jobs/2026-07-31__13-12-48/portfolio-optimization__LWrHTUo,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__13-12-48/portfolio-optimization__LWrHTUo/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__13-12-48/portfolio-optimization__LWrHTUo/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,0b7e673f-c63d-4bcf-b1c5-9ee169e26feb,run_460e937a12454c09ad976340abbad29f,driver-recorded,completed,972,,1,2026-07-31T05:12:48.756272Z,2026-07-31T05:25:41.247319Z
hermes-c0-all-jobs,protein-assembly,terminal-bench/protein-assembly,protein-assembly__mDbiyVc,astra/runs/hermes-c0-all-jobs/2026-07-31__13-27-47,astra/runs/hermes-c0-all-jobs/2026-07-31__13-27-47/protein-assembly__mDbiyVc,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__13-27-47/protein-assembly__mDbiyVc/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__13-27-47/protein-assembly__mDbiyVc/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,0f813d58-9aa8-4d3e-9314-229855d02358,run_3fbaad8e62304d0eac5b2ca7c79e2fd9,driver-recorded,completed,1485,,0,2026-07-31T05:27:48.364732Z,2026-07-31T05:48:08.270146Z
hermes-c0-all-jobs,prove-plus-comm,terminal-bench/prove-plus-comm,prove-plus-comm__weWUbNV,astra/runs/hermes-c0-all-jobs/2026-07-31__13-59-51,astra/runs/hermes-c0-all-jobs/2026-07-31__13-59-51/prove-plus-comm__weWUbNV,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__13-59-51/prove-plus-comm__weWUbNV/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__13-59-51/prove-plus-comm__weWUbNV/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,,,driver-recorded,,,,,2026-07-31T05:59:52.537750Z,2026-07-31T06:00:27.730252Z
hermes-c0-all-jobs,pypi-server,terminal-bench/pypi-server,pypi-server__SzFsDEH,astra/runs/hermes-c0-all-jobs/2026-07-31__14-05-34,astra/runs/hermes-c0-all-jobs/2026-07-31__14-05-34/pypi-server__SzFsDEH,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__14-05-34/pypi-server__SzFsDEH/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__14-05-34/pypi-server__SzFsDEH/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,cc3e1e71-99c0-4280-9222-0c6db4502129,run_c1391c51c6df4cb3a1e3390cea970c6b,driver-recorded,completed,1329,,0,2026-07-31T06:05:35.291596Z,2026-07-31T06:11:13.496979Z
hermes-c0-all-jobs,pytorch-model-recovery,terminal-bench/pytorch-model-recovery,pytorch-model-recovery__Nf3p9xm,astra/runs/hermes-c0-all-jobs/2026-07-31__14-20-57,astra/runs/hermes-c0-all-jobs/2026-07-31__14-20-57/pytorch-model-recovery__Nf3p9xm,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__14-20-57/pytorch-model-recovery__Nf3p9xm/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__14-20-57/pytorch-model-recovery__Nf3p9xm/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,ee97e53c-37ad-4e7b-ada5-9953bc979bea,run_b84d0f8e25dd4047861f4112a93a4ab5,driver-recorded,completed,526,,0,2026-07-31T06:20:58.634681Z,2026-07-31T06:32:50.576849Z
hermes-c0-all-jobs,qemu-alpine-ssh,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh__7Aa9Evb,astra/runs/hermes-c0-all-jobs/2026-07-31__14-36-17,astra/runs/hermes-c0-all-jobs/2026-07-31__14-36-17/qemu-alpine-ssh__7Aa9Evb,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__14-36-17/qemu-alpine-ssh__7Aa9Evb/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__14-36-17/qemu-alpine-ssh__7Aa9Evb/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,6455f2e8-6e75-4102-9a4b-dcb8353a4e30,run_8e0e9846066b4b95a08b4cf24a2e4ee9,driver-recorded,timed_out,,,0,2026-07-31T06:36:18.295745Z,2026-07-31T07:07:17.758763Z
hermes-c0-all-jobs,qemu-startup,terminal-bench/qemu-startup,qemu-startup__4pKPFNL,astra/runs/hermes-c0-all-jobs/2026-07-31__15-09-06,astra/runs/hermes-c0-all-jobs/2026-07-31__15-09-06/qemu-startup__4pKPFNL,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__15-09-06/qemu-startup__4pKPFNL/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__15-09-06/qemu-startup__4pKPFNL/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,422cb31c-defe-4692-9e9b-fb896d0ff051,run_04bfa4540b6a442a8c3244c3ed76e19d,driver-recorded,completed,282,,0,2026-07-31T07:09:07.550317Z,2026-07-31T07:21:49.298580Z
hermes-c0-all-jobs,query-optimize,terminal-bench/query-optimize,query-optimize__GxjCVic,astra/runs/hermes-c0-all-jobs/2026-07-31__15-29-40,astra/runs/hermes-c0-all-jobs/2026-07-31__15-29-40/query-optimize__GxjCVic,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__15-29-40/query-optimize__GxjCVic/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__15-29-40/query-optimize__GxjCVic/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,90a9d233-f57a-465c-83c6-ab9a0dad9228,run_33f1245fda1b460aaf0b0a4bdbf1c9ba,driver-recorded,completed,632,,0,2026-07-31T07:29:42.221687Z,2026-07-31T07:50:29.847533Z
hermes-c0-all-jobs,raman-fitting,terminal-bench/raman-fitting,raman-fitting__NhucZkQ,astra/runs/hermes-c0-all-jobs/2026-07-31__15-53-54,astra/runs/hermes-c0-all-jobs/2026-07-31__15-53-54/raman-fitting__NhucZkQ,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__15-53-54/raman-fitting__NhucZkQ/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__15-53-54/raman-fitting__NhucZkQ/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,0371405d-3eee-4e24-a6cf-920beca56b5f,run_3928fb13f2604e61a939db87832ebb53,driver-recorded,timed_out,,,0,2026-07-31T07:53:55.086360Z,2026-07-31T08:24:38.153590Z
hermes-c0-all-jobs,regex-chess,terminal-bench/regex-chess,regex-chess__rewQYY8,astra/runs/hermes-c0-all-jobs/2026-07-31__16-27-08,astra/runs/hermes-c0-all-jobs/2026-07-31__16-27-08/regex-chess__rewQYY8,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__16-27-08/regex-chess__rewQYY8/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__16-27-08/regex-chess__rewQYY8/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,43ca1e0f-db86-4180-b91a-ce45b336c650,run_88d3e3ea3edf464396f285aa452d0b3c,driver-recorded,completed,3,,0,2026-07-31T08:27:09.225507Z,2026-07-31T09:07:46.596140Z
hermes-c0-all-jobs,cancel-async-tasks,terminal-bench/cancel-async-tasks,cancel-async-tasks__Y5HDrz8,astra/runs/hermes-c0-all-jobs/2026-07-31__17-23-05,astra/runs/hermes-c0-all-jobs/2026-07-31__17-23-05/cancel-async-tasks__Y5HDrz8,hermes-driver-session,astra/runs/hermes-c0-all-jobs/2026-07-31__17-23-05/cancel-async-tasks__Y5HDrz8/agent/hermes-run.json,astra/runs/hermes-c0-all-jobs/2026-07-31__17-23-05/cancel-async-tasks__Y5HDrz8/artifacts/manifest.json,c1db653f487fb773c4f9247162ab3314e7f0584a486914b9874c4b3d6949e42d,3175248e-ced3-4c91-ab47-a034d6a0eba5,run_ed8b16ed321840aaa22e3eef00a83e35,driver-recorded,completed,400,,0,2026-07-31T09:23:06.744906Z,2026-07-31T09:29:23.086805Z
