source_root,task_id,task_name,trial_name,batch_path,raw_relative_path,trajectory_kind,trajectory_relative_path,manifest_relative_path,manifest_sha256,session_id,run_id,trajectory_status,product_terminal_status,trajectory_event_count,trajectory_file_count,verifier_reward,started_at,finished_at
astra-c0-all-jobs,headless-terminal,terminal-bench/headless-terminal,headless-terminal__8ZeyjYG,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/headless-terminal__8ZeyjYG,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/headless-terminal__8ZeyjYG/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/headless-terminal__8ZeyjYG/agent/astra-trajectory/manifest.json,b7fca3f8dea98e2789581b27effc665aee2d7535e3f4e03eaf1f74a19ea01059,9468e011-6329-415c-948b-2b37f80caf5d,f51057aa-bb97-42e6-a9b9-e38d9c557f01,partial,completed,31,6,1,2026-07-30T10:00:49.447573Z,2026-07-30T10:10:55.236010Z
astra-c0-all-jobs,hf-model-inference,terminal-bench/hf-model-inference,hf-model-inference__NaVGbQn,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/hf-model-inference__NaVGbQn,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/hf-model-inference__NaVGbQn/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/hf-model-inference__NaVGbQn/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:30:09.341133Z,2026-07-30T08:30:17.439898Z
astra-c0-all-jobs,install-windows-3.11,terminal-bench/install-windows-3.11,install-windows-3.11__uZvMHsz,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/install-windows-3.11__uZvMHsz,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/install-windows-3.11__uZvMHsz/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/install-windows-3.11__uZvMHsz/agent/astra-trajectory/manifest.json,dccfabad1a9256617955fa35a0c10e6272299ec8250db151a2bdab5179afa0d1,572db03d-c941-4f98-b33e-23c4d3e004fa,e0a5151a-93ab-4e3e-a6f2-a67bfc001eac,complete,adapter_infra_error,247,7,0,2026-07-29T14:27:11.494268Z,2026-07-29T15:48:38.939129Z
astra-c0-all-jobs,kv-store-grpc,terminal-bench/kv-store-grpc,kv-store-grpc__Mf4KFwd,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/kv-store-grpc__Mf4KFwd,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/kv-store-grpc__Mf4KFwd/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/kv-store-grpc__Mf4KFwd/agent/astra-trajectory/manifest.json,f86d60ea48662bccaf00c30d64ee3d5ddbdf8712d0dc97b2dfe515fb8f21e7d0,bab4cd75-0b1d-4945-a080-9e9e67ec48a2,ced84410-5233-4848-8772-cb1c0a4a43b1,partial,failed,0,5,0,2026-07-30T04:56:19.595469Z,2026-07-30T05:34:26.282609Z
astra-c0-all-jobs,large-scale-text-editing,terminal-bench/large-scale-text-editing,large-scale-text-editing__TNQZqSd,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/large-scale-text-editing__TNQZqSd,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/large-scale-text-editing__TNQZqSd/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/large-scale-text-editing__TNQZqSd/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-29T14:00:35.651447Z,2026-07-29T14:00:41.886166Z
astra-c0-all-jobs,largest-eigenval,terminal-bench/largest-eigenval,largest-eigenval__AicCfYH,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/largest-eigenval__AicCfYH,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/largest-eigenval__AicCfYH/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/largest-eigenval__AicCfYH/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:04:34.809960Z,2026-07-30T08:04:40.746681Z
astra-c0-all-jobs,llm-inference-batching-scheduler,terminal-bench/llm-inference-batching-scheduler,llm-inference-batching-scheduler__rd2oFtp,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/llm-inference-batching-scheduler__rd2oFtp,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/llm-inference-batching-scheduler__rd2oFtp/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/llm-inference-batching-scheduler__rd2oFtp/agent/astra-trajectory/manifest.json,65be8c4566dfc7e087676c8c12e14308eb5a1c920c1fe0b14c58d200153a5200,1191e430-6e43-4ddd-8e07-bd5e9c8aabd8,06abe52a-03f2-4579-b348-d4cc3fcc1b8d,complete,failed,14,5,0,2026-07-30T06:59:47.212790Z,2026-07-30T07:13:36.207551Z
astra-c0-all-jobs,log-summary-date-ranges,terminal-bench/log-summary-date-ranges,log-summary-date-ranges__nhAXpk2,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/log-summary-date-ranges__nhAXpk2,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/log-summary-date-ranges__nhAXpk2/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/log-summary-date-ranges__nhAXpk2/agent/astra-trajectory/manifest.json,17cdc1ae111be1b9b8e43f164fc9eb6e1dbfb71021d1a3c7cdcefd8c4474a962,4a1c2010-df57-4fd0-95e9-06af5242748c,37d00ee2-e4ef-4829-9095-4dfca5724601,partial,completed,24,5,1,2026-07-29T15:53:13.147685Z,2026-07-29T15:54:29.029482Z
astra-c0-all-jobs,mailman,terminal-bench/mailman,mailman__k3KGXd5,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mailman__k3KGXd5,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mailman__k3KGXd5/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mailman__k3KGXd5/agent/astra-trajectory/manifest.json,16cbf56af8a308b6e28798ce1b9c7838479a89041ce44e2b01a6f1582311ebcf,8f88d6da-b709-406e-b094-2758008a765b,9d95f6d7-e258-45b0-817f-3aff00a42664,complete,failed,117,5,0,2026-07-30T05:44:58.240630Z,2026-07-30T06:05:06.531770Z
astra-c0-all-jobs,make-doom-for-mips,terminal-bench/make-doom-for-mips,make-doom-for-mips__ReJdqdq,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/make-doom-for-mips__ReJdqdq,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/make-doom-for-mips__ReJdqdq/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/make-doom-for-mips__ReJdqdq/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:30:35.394673Z,2026-07-30T08:30:41.371604Z
astra-c0-all-jobs,make-mips-interpreter,terminal-bench/make-mips-interpreter,make-mips-interpreter__ELb3UkS,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/make-mips-interpreter__ELb3UkS,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/make-mips-interpreter__ELb3UkS/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/make-mips-interpreter__ELb3UkS/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-29T16:28:26.641265Z,2026-07-29T16:28:32.516335Z
astra-c0-all-jobs,mcmc-sampling-stan,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan__MUwmpU6,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mcmc-sampling-stan__MUwmpU6,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mcmc-sampling-stan__MUwmpU6/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mcmc-sampling-stan__MUwmpU6/agent/astra-trajectory/manifest.json,7dcaee436ebf4d6a39b3d985bb25d4f485c5dcd43caaa4f45e9994cb1f4c5647,9b61e544-f10f-492c-9cf3-5a8694bf3506,326a479d-52c4-47c7-aeda-4e0660172772,partial,completed,191,9,0,2026-07-30T10:34:51.562542Z,2026-07-30T11:33:04.241997Z
astra-c0-all-jobs,merge-diff-arc-agi-task,terminal-bench/merge-diff-arc-agi-task,merge-diff-arc-agi-task__HbHftAQ,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/merge-diff-arc-agi-task__HbHftAQ,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/merge-diff-arc-agi-task__HbHftAQ/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/merge-diff-arc-agi-task__HbHftAQ/agent/astra-trajectory/manifest.json,fd0504c7dc932f87b8c35b28c74191244a36ddcff7571d75d02a7c2d1e57b682,4b6622e6-15d5-4f65-b0dc-977ec8f3abdb,7c7bf19b-ea1a-4a3d-9932-61d45c9e308f,complete,failed,103,7,1,2026-07-29T21:13:03.119679Z,2026-07-29T22:02:25.445713Z
astra-c0-all-jobs,model-extraction-relu-logits,terminal-bench/model-extraction-relu-logits,model-extraction-relu-logits__d3jgG2S,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/model-extraction-relu-logits__d3jgG2S,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/model-extraction-relu-logits__d3jgG2S/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/model-extraction-relu-logits__d3jgG2S/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-29T13:02:21.216474Z,2026-07-29T13:02:28.964884Z
astra-c0-all-jobs,modernize-scientific-stack,terminal-bench/modernize-scientific-stack,modernize-scientific-stack__R9ShMjc,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/modernize-scientific-stack__R9ShMjc,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/modernize-scientific-stack__R9ShMjc/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/modernize-scientific-stack__R9ShMjc/agent/astra-trajectory/manifest.json,b2c9a97c12a851e8aab7eec1ee58dd1a835520d7726e28efbe8597aa6f746942,b46d61fe-7e7b-4762-b12b-42b38b2fd5e8,ab6eaf17-746d-4f3d-8fbf-eb05dfb9fe9e,partial,completed,30,7,1,2026-07-30T03:25:41.902611Z,2026-07-30T03:27:10.405496Z
astra-c0-all-jobs,mteb-leaderboard,terminal-bench/mteb-leaderboard,mteb-leaderboard__KzFNSSs,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mteb-leaderboard__KzFNSSs,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mteb-leaderboard__KzFNSSs/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mteb-leaderboard__KzFNSSs/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T10:10:55.250316Z,2026-07-30T10:11:54.801092Z
astra-c0-all-jobs,mteb-retrieve,terminal-bench/mteb-retrieve,mteb-retrieve__UXJby8Z,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mteb-retrieve__UXJby8Z,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mteb-retrieve__UXJby8Z/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/mteb-retrieve__UXJby8Z/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:04:22.306302Z,2026-07-30T08:04:28.348679Z
astra-c0-all-jobs,multi-source-data-merger,terminal-bench/multi-source-data-merger,multi-source-data-merger__M8zXUtT,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/multi-source-data-merger__M8zXUtT,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/multi-source-data-merger__M8zXUtT/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/multi-source-data-merger__M8zXUtT/agent/astra-trajectory/manifest.json,a19fee2a697c9e29c2aa78d5597b6e0c2a56639845c0f523b8a0230f134e135e,f4de8f48-78f9-4ea1-9358-6eb82b8711b0,dbdfbb8a-4090-47b3-a39d-f14022b6511d,partial,completed,44,8,1,2026-07-30T06:23:30.543865Z,2026-07-30T06:28:41.143764Z
astra-c0-all-jobs,nginx-request-logging,terminal-bench/nginx-request-logging,nginx-request-logging__6mYTU3F,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/nginx-request-logging__6mYTU3F,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/nginx-request-logging__6mYTU3F/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/nginx-request-logging__6mYTU3F/agent/astra-trajectory/manifest.json,62ac9b2d3c24ad248e833ba17dc9312c926dc6967ade7bd5caff7e07dcf98ab3,6047dd22-5b4c-4d31-a40b-5f47f79e9e56,bb8e9f78-6906-4fc6-81df-4bde83f64e4b,complete,adapter_infra_error,85,6,1,2026-07-29T16:28:38.286677Z,2026-07-29T16:35:51.908003Z
astra-c0-all-jobs,openssl-selfsigned-cert,terminal-bench/openssl-selfsigned-cert,openssl-selfsigned-cert__TMjFBey,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/openssl-selfsigned-cert__TMjFBey,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/openssl-selfsigned-cert__TMjFBey/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/openssl-selfsigned-cert__TMjFBey/agent/astra-trajectory/manifest.json,eaba7828ac0c87f7b3f4c5fba95cd1552b066f013898ab7a41177d647b002094,46b5a578-d298-4df5-b5d8-ebdb1cdd5570,1f9c7c26-3d1e-425e-ac71-6f9d39ee5433,partial,completed,65,7,1,2026-07-29T16:23:49.045515Z,2026-07-29T16:28:18.837651Z
astra-c0-all-jobs,overfull-hbox,terminal-bench/overfull-hbox,overfull-hbox__dd6SowD,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/overfull-hbox__dd6SowD,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/overfull-hbox__dd6SowD/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/overfull-hbox__dd6SowD/agent/astra-trajectory/manifest.json,6d5c7aea378d92bedd6b5f542d1b5704097980f36446be5ec2b2bd9a6cc65aae,fed184ca-bc28-4d8e-855f-4376175cd353,a1a0fd55-cc48-4417-b984-b7fad53f6b7b,complete,failed,29,5,0,2026-07-30T06:37:04.583886Z,2026-07-30T06:49:39.613916Z
astra-c0-all-jobs,password-recovery,terminal-bench/password-recovery,password-recovery__WQUZtD7,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/password-recovery__WQUZtD7,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/password-recovery__WQUZtD7/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/password-recovery__WQUZtD7/agent/astra-trajectory/manifest.json,33d3b3149cafa6a0ad15fc38093173f43eb2031cd663b6e8d4fbe3288b6a05e6,485b1972-e185-4fc5-9afc-6f551d469fc0,cea17be3-8299-4b10-992f-ac7f9498b4db,partial,completed,108,7,1,2026-07-30T08:43:51.170620Z,2026-07-30T08:58:48.930968Z
astra-c0-all-jobs,path-tracing-reverse,terminal-bench/path-tracing-reverse,path-tracing-reverse__4bBbg5Q,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing-reverse__4bBbg5Q,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing-reverse__4bBbg5Q/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing-reverse__4bBbg5Q/agent/astra-trajectory/manifest.json,136cfa5bd74b4adc2d4515a9fb952c5507235b01f62e0a390e54350aca04ea81,15032e5d-89cb-45ea-8c64-ceb4e90fd722,f4e1e427-b591-4560-84f1-db51f4ce5945,complete,failed,100,5,0,2026-07-29T22:18:12.591898Z,2026-07-29T22:49:06.071902Z
astra-c0-all-jobs,path-tracing,terminal-bench/path-tracing,path-tracing__MeFg9Qn,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing__MeFg9Qn,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing__MeFg9Qn/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing__MeFg9Qn/agent/astra-trajectory/manifest.json,747c648db21635bda866730a635fba49722b75bc48ccb180dc9626be8e714486,cf28fb85-cd94-4bd9-83f7-8c32e7fa3b72,0e233f4e-f167-42a9-8138-2ac06f56ccb4,complete,failed,75,5,0,2026-07-29T11:36:34.425060Z,2026-07-29T13:02:21.201229Z
astra-c0-all-jobs,polyglot-c-py,terminal-bench/polyglot-c-py,polyglot-c-py__fFfhUi2,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/polyglot-c-py__fFfhUi2,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/polyglot-c-py__fFfhUi2/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/polyglot-c-py__fFfhUi2/agent/astra-trajectory/manifest.json,fd69ed6f32b05bf40e3942bd321afde44b8911a4bed4fdda821156fbaa85c63b,991ecb55-0be8-465b-953f-f5fe3e4acc83,2551988d-a22b-4d7e-af00-d98c97ac8eaf,partial,completed,21,6,1,2026-07-29T15:48:38.959879Z,2026-07-29T15:53:13.138323Z
astra-c0-all-jobs,polyglot-rust-c,terminal-bench/polyglot-rust-c,polyglot-rust-c__K8tmGSJ,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/polyglot-rust-c__K8tmGSJ,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/polyglot-rust-c__K8tmGSJ/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/polyglot-rust-c__K8tmGSJ/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:04:28.354606Z,2026-07-30T08:04:34.803513Z
astra-c0-all-jobs,portfolio-optimization,terminal-bench/portfolio-optimization,portfolio-optimization__wVkTn6y,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/portfolio-optimization__wVkTn6y,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/portfolio-optimization__wVkTn6y/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/portfolio-optimization__wVkTn6y/agent/astra-trajectory/manifest.json,a048bc0393ba4c07b5a3a3573d9ed4c76ef9f1e1638c337f5397212562fc2dfe,54555310-b4a7-4ea2-831f-3bf0859c11a3,c441d68e-82f2-4275-9eee-86c5c11d7de0,complete,failed,14,5,0,2026-07-30T06:28:41.159189Z,2026-07-30T06:37:04.564131Z
astra-c0-all-jobs,protein-assembly,terminal-bench/protein-assembly,protein-assembly__KBjU6Hg,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/protein-assembly__KBjU6Hg,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/protein-assembly__KBjU6Hg/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/protein-assembly__KBjU6Hg/agent/astra-trajectory/manifest.json,46a489ef0debdfe64a4a5ed042e1a8e16cbdee4e96b7f1307d480b7dd90c91fa,950282db-416f-4bfd-9b6c-08654560fc99,136ad7da-211e-4cef-bc6b-18ba8d95fa01,complete,failed,129,13,0,2026-07-30T00:34:14.645246Z,2026-07-30T00:51:23.057781Z
astra-c0-all-jobs,prove-plus-comm,terminal-bench/prove-plus-comm,prove-plus-comm__z4NbeBY,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/prove-plus-comm__z4NbeBY,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/prove-plus-comm__z4NbeBY/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/prove-plus-comm__z4NbeBY/agent/astra-trajectory/manifest.json,18c65be01e4ab06dc5735a57a434c09f46b35d149b7429c7dcf14b927cb5f312,743312bb-eb88-471e-b01f-d9d47baf9f57,466e6692-c936-4ece-8873-da2534b33f1e,partial,adapter_infra_error,0,3,0,2026-07-30T15:44:29.265978Z,2026-07-30T15:46:05.226640Z
astra-c0-all-jobs,pypi-server,terminal-bench/pypi-server,pypi-server__C4YKuuM,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pypi-server__C4YKuuM,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pypi-server__C4YKuuM/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pypi-server__C4YKuuM/agent/astra-trajectory/manifest.json,d315dfcbed4b0bae02be385834595532fa3f47de1ec21b3f70a9ef77112e0e74,7e72c791-bd89-4f9d-8605-f37686932e42,0d775fb9-aeb5-4cec-8623-bd419ddaee88,complete,adapter_infra_error,62,8,1,2026-07-29T16:21:13.730827Z,2026-07-29T16:23:49.024096Z
astra-c0-all-jobs,pytorch-model-cli,terminal-bench/pytorch-model-cli,pytorch-model-cli__EAnRauZ,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pytorch-model-cli__EAnRauZ,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pytorch-model-cli__EAnRauZ/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pytorch-model-cli__EAnRauZ/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-29T22:02:25.459296Z,2026-07-29T22:18:12.585675Z
astra-c0-all-jobs,pytorch-model-recovery,terminal-bench/pytorch-model-recovery,pytorch-model-recovery__WKDAUTi,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pytorch-model-recovery__WKDAUTi,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pytorch-model-recovery__WKDAUTi/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/pytorch-model-recovery__WKDAUTi/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T03:25:09.308635Z,2026-07-30T03:25:41.891465Z
astra-c0-all-jobs,qemu-alpine-ssh,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh__PNbFUe4,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/qemu-alpine-ssh__PNbFUe4,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/qemu-alpine-ssh__PNbFUe4/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/qemu-alpine-ssh__PNbFUe4/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T09:30:42.322707Z,2026-07-30T09:31:53.909711Z
astra-c0-all-jobs,qemu-startup,terminal-bench/qemu-startup,qemu-startup__tP29T6o,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/qemu-startup__tP29T6o,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/qemu-startup__tP29T6o/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/qemu-startup__tP29T6o/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:30:23.424405Z,2026-07-30T08:30:29.389560Z
astra-c0-all-jobs,query-optimize,terminal-bench/query-optimize,query-optimize__mRMjtef,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/query-optimize__mRMjtef,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/query-optimize__mRMjtef/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/query-optimize__mRMjtef/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:30:59.394288Z,2026-07-30T08:31:05.388509Z
astra-c0-all-jobs,raman-fitting,terminal-bench/raman-fitting,raman-fitting__p6RLcDx,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/raman-fitting__p6RLcDx,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/raman-fitting__p6RLcDx/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/raman-fitting__p6RLcDx/agent/astra-trajectory/manifest.json,742fc7e1ffb6abacc26d42fa2864deb6e92ae6e3fa67b3d1416ffa837872ade5,c633b11f-0c85-410b-869f-83aa537bc7e2,23668d5b-b7bf-453c-b4ca-52533559ba41,complete,failed,57,5,0,2026-07-30T09:31:53.925312Z,2026-07-30T09:56:36.450195Z
